68.44010324926187,-497.59105408766237,-115.98978745869726,71.64535814880809,-490.89317651934243,-106.54560515934514
-425.97108006847606,492.03374572637637,364.3430091725732,-421.7154537456813,499.0636753877081,367.1985078600188
-251.94888833116235,263.5717890329611,-88.92473002949475,-247.28204202872172,272.67393688832675,-85.37518409405817
-431.0800114399226,468.0241150397287,169.55564941010948,-426.683983288773,475.2066428366056,177.41017928774116
135.5914267479249,-423.82640038027654,-1.012368798245733,143.36755714415938,-423.5287619238794,-0.27831326674896517
154.75244999981086,123.56610505221144,-450.7038378599517,164.73193624130553,132.70305920269166,-446.0808921344432
-342.841596207447,-457.5823029633727,-32.746866382489806,-332.87546377826027,-449.5517960883091,-26.39599756789871
-198.69948011765902,360.52599532667375,-153.16711119928627,-195.29403944966188,369.7228396653938,-148.44469918633027
192.07096417844937,-65.47231259598296,499.9480033913725,194.88143699684193,-60.39617206844581,508.26158338636316
-381.4037195810043,-144.54642297995846,-190.10958364712326,-374.72779853579425,-144.14671044801437,-188.89628037506458
255.84519795984994,398.463619940555,412.2546236734028,259.31532144885114,407.3357186884324,420.11131801664
-494.01585363652714,33.67361494500065,103.40056768761863,-492.1447964797083,39.453912899280056,107.8769935062715
-174.45853649849286,-150.2043080534221,-80.40747918080714,-169.71151321645172,-145.71350083646175,-70.72756814626783
339.76307121333406,-330.7965423818319,340.37251350525963,348.28653624150064,-328.8984577100654,345.5421089519742
476.771654059532,-9.336583993119984,405.8676690801918,480.69373899960215,-5.234488227249152,415.437790108116
-26.24442880452382,-111.78336095391617,166.84238142194198,-18.50806825084721,-102.52495206794353,170.74915223971624
497.4602434416145,-278.073281719631,361.94985755321085,498.3132755528997,-268.90308787065646,362.51356045431976
-116.25822556626264,385.8519643750034,202.4665532344655,-111.58010796441623,390.1352930691061,207.17585098632483
369.1861935487274,-269.0946195473307,84.14938149361694,370.9393663056865,-262.3525558348681,90.33262481786109
-173.0514499270186,483.9179647038656,-436.3081130205069,-165.79301441942752,490.8418512667291,-430.5877085431494
192.07907826652314,376.59661085578347,-238.8097052971543,198.25734241819563,382.2191408657699,-229.29903018480357
-416.0923810074516,-249.7697472369773,451.28317572871134,-407.63652796953454,-245.0520254340517,452.5797670669976
-162.66295785377127,480.71778188251324,304.5676720594712,-158.46633010676462,488.3442112703283,306.82241811512847
83.2734253032742,256.2109704684967,140.02356861254583,84.25181729751596,262.3314895768396,147.08120291203025
402.77166067477424,417.1869778307601,251.03791382508345,403.9280949288804,420.48007260860834,252.24137128740477
182.27192628131584,287.47408478210565,154.90224893432526,185.71230089569883,288.5976855280818,158.75311195150115
347.537157599087,-470.80077234430576,372.9802750870751,349.3697071561529,-462.0815307348887,377.6315286606497
293.2236112941371,-286.68901588159514,128.05446275055866,296.72830884870444,-283.22598013947834,132.94380880684398
-128.6209110353731,-87.10657206009387,-343.7815987587973,-123.81921047186019,-81.10986930225249,-340.9253549153668
396.2131370137539,224.2951713059783,-48.14161776226011,401.24967946807203,224.3295921513695,-39.76810912017372
-320.7232413392102,181.2818627690259,-73.06338627062803,-315.2098164090207,181.5984195269214,-65.15315184631399
-55.61420744598023,-15.412156779289866,6.660578778632575,-51.9308387890384,-12.221194651102554,9.661117171649728
-416.66376990337005,158.06771511261186,-441.74984633791547,-413.05967763252215,159.6216580058189,-431.8927187995155
-388.60430103698206,496.2070146942563,-137.41367140118032,-388.0126435262914,504.4783213963324,-131.66859588632977
357.42013583325274,-200.72648728847108,52.829852593396566,362.1900689885855,-196.91001331296764,58.7750241693764
58.422315174698426,259.06352976299473,392.197573190745,63.51321874333599,262.3963487185855,392.4285207111107
392.07426244917986,-298.19737122730237,-281.9564366264964,394.0499071298507,-291.98362660172785,-272.3309769170422
-172.0699381055989,-20.371722806054258,-2.099194104054125,-162.83135432686046,-16.58489431585714,7.7957348499110735
38.75626910736474,485.31524261270545,256.40694729616996,40.576292808226796,487.0215793116425,265.0346851365112
442.69913298179665,-188.42799159589174,-277.01245169520394,448.04578151260637,-179.599460930239,-276.49630043311925
249.72784169481932,-454.75728915827364,-442.0935617183015,258.8023991386794,-452.900171537656,-433.0038205314694
-186.40537606551555,-77.23356731660247,-273.1139036469097,-184.65951150925326,-67.4074146466315,-264.78481329487784
175.55806707055132,-226.67118743748262,-268.02303908049487,182.2159966916642,-218.2614927924536,-267.93781433431803
-134.23068916393945,92.78879565586384,-66.59976649442434,-132.48450163610474,93.93988059942751,-66.0290300010396
251.9566138494973,-169.58499177725517,-390.4243146925216,253.37148854842962,-169.1076604497151,-386.9595635952401
373.3924998017358,-307.5603266024606,-104.6924267140058,377.12109104303136,-299.1267437222193,-94.95065504531199
335.0296978347956,-468.6651100166006,108.31267514456766,335.4491991124079,-463.73499965985434,116.3896775347684
-324.10198606298746,-135.37362535433329,-343.2965818652386,-323.9117630143767,-133.2321675525348,-342.6942814178467
421.41757498553443,37.69386714967893,-149.71391761714935,423.7045101999073,38.8115552520077,-147.24499869702885
315.4775081118546,-369.2988413060234,-412.48569713729455,322.9230945776149,-364.1136627377815,-407.258390966901
-23.419182933338554,292.12348692790846,-11.41367823327255,-21.65929713387525,296.7973405145462,-3.8391863632614474
492.0092401350196,461.12195118404543,261.1905053233907,496.8929673042198,470.1789232299774,266.4801790653748
-402.65354233515285,-478.6505867269639,-329.2471625003516,-392.91641581020525,-475.3486869500344,-326.4130328496828
126.22099616084037,-77.05119406984839,-216.15551306087488,130.31858207085725,-69.33427777599357,-214.35437962854078
